,Department,Department_Name,Division,Gender,Base_Salary,Overtime_Pay,Longevity_Pay,Grade
870,COR,Correction and Rehabilitation,COR 42 DS MCCF Unit 1 Security,M,111750.2,17961.83,0.0,C1
871,COR,Correction and Rehabilitation,COR 42 DS MCCF Unit 1 Security,M,105345.0,83212.0,5525.51,C6
872,COR,Correction and Rehabilitation,COR 42 DS MCCF Unit 1 Security,F,115279.0,19639.22,6052.92,C1
873,COR,Correction and Rehabilitation,COR 42 DS MCCF Unit 1 Security,M,84976.0,17901.72,0.0,C4
874,COR,Correction and Rehabilitation,COR 42 DS MCCF Unit 1 Security,F,105345.0,22150.51,1770.98,C6
875,COR,Correction and Rehabilitation,COR 42 DS MCCF Unit 1 Security,M,98738.0,9072.97,0.0,C6
876,COR,Correction and Rehabilitation,COR 42 DS MCCF Unit 1 Security,F,95927.0,13835.14,1678.82,C5
877,COR,Correction and Rehabilitation,COR 42 DS MCCF Unit 1 Security,F,105345.0,81128.76,8811.27,C6
878,COR,Correction and Rehabilitation,COR 42 DS MCCF Unit 3 Security,M,95927.0,54452.56,4971.71,C5
879,COR,Correction and Rehabilitation,COR 42 DS MCCF Unit 3 Security,F,105345.0,96731.62,1560.02,C6
880,COR,Correction and Rehabilitation,COR 42 DS MCCF Unit 3 Security,F,115279.0,541.27,605.3,C1
881,COR,Correction and Rehabilitation,COR 42 DS MCCF Unit 3 Security,M,95927.0,9951.19,4959.79,C5
882,COR,Correction and Rehabilitation,COR 42 DS MCCF Unit 3 Security,F,95927.0,76158.07,0.0,C5
883,COR,Correction and Rehabilitation,COR 42 DS MCCF Unit 3 Security,M,126207.0,4965.93,10503.45,C2
884,COR,Correction and Rehabilitation,COR 42 DS MCCF Unit 3 Security,M,81701.0,18650.07,0.0,C5
885,COR,Correction and Rehabilitation,COR 42 DS MCCF Unit 3 Security,M,92573.0,97047.88,0.0,C6
886,COR,Correction and Rehabilitation,COR 42 DS MCCF Unit 3 Security,M,84350.0,7442.47,0.0,C5
887,COR,Correction and Rehabilitation,COR 42 DS MCCF Unit 3 Security,M,101460.712,19960.66,0.0,C1
888,COR,Correction and Rehabilitation,COR 42 DS MCCF Unit 3 Security,M,92573.0,18912.67,0.0,C6
889,COR,Correction and Rehabilitation,COR 42 DS MCCF Unit 3 Security,M,84350.0,84045.16,0.0,C5
890,COR,Correction and Rehabilitation,COR 42 DS MCCF Unit 3 Security,M,92573.0,17998.1,0.0,C6
891,COR,Correction and Rehabilitation,COR 42 DS MCCF Unit 3 Security,M,86817.0,66796.15,0.0,C6
892,COR,Correction and Rehabilitation,COR 42 DS MCCF Unit 3 Security,M,86817.0,74849.1,0.0,C6
893,COR,Correction and Rehabilitation,COR 42 DS MCCF Unit 3 Security,M,76668.0,17951.47,0.0,C5
894,COR,Correction and Rehabilitation,COR 42 DS MCCF Unit 3 Security,F,76668.0,651.56,0.0,C5
895,COR,Correction and Rehabilitation,COR 42 PRRS Facility and Security,M,84401.7257,14469.62,0.0,20
896,COR,Correction and Rehabilitation,COR 42 DS MCDC Custody and Security,F,58263.0,72659.51,0.0,C4
897,COR,Correction and Rehabilitation,COR 42 DS MCDC Custody and Security,M,58263.0,44946.01,0.0,C4
898,COR,Correction and Rehabilitation,COR 42 DS MCDC Custody and Security,F,55774.0,7909.19,0.0,C3
899,COR,Correction and Rehabilitation,COR 42 DS MCDC Custody and Security,F,58263.0,17802.43,0.0,C4
900,COR,Correction and Rehabilitation,COR 42 DS MCDC Custody and Security,M,58263.0,40004.67,0.0,C4
901,COR,Correction and Rehabilitation,COR 42 DS MCDC Custody and Security,M,58263.0,45523.07,0.0,C4
902,COR,Correction and Rehabilitation,COR 42 DS MCDC Custody and Security,M,55774.0,19955.36,0.0,C5
903,COR,Correction and Rehabilitation,COR 42 DS MCDC Custody and Security,M,58263.0,26187.45,0.0,C4
904,COR,Correction and Rehabilitation,COR 42 DS MCDC Custody and Security,M,49757.0,2620.06,0.0,C5
905,COR,Correction and Rehabilitation,COR 42 DS MCDC Custody and Security,M,49757.0,0.0,0.0,C5
906,COR,Correction and Rehabilitation,COR 42 DS MCDC Custody and Security,M,54090.0,5226.5,0.0,C3
907,COR,Correction and Rehabilitation,COR 42 DS MCDC Custody and Security,M,54090.0,25900.7,0.0,C3
908,COR,Correction and Rehabilitation,COR 42 DS MCDC Inmate Property,M,95927.0,94927.94,1420.54,C5
909,COR,Correction and Rehabilitation,COR 42 DS MCDC Intake/Release Operations,M,151318.44,0.0,0.0,M3
910,COR,Correction and Rehabilitation,COR 42 DS MCDC Intake/Release Operations,M,115279.0,24646.23,2017.47,C1
911,COR,Correction and Rehabilitation,COR 42 DS MCDC Intake/Release Operations,M,52051.675,0.0,0.0,16
912,COR,Correction and Rehabilitation,COR 42 DO Director,F,216000.0,0.0,0.0,EX1
913,COR,Correction and Rehabilitation,COR 42 DO Director,M,221000.0,0.0,0.0,EX1
914,COR,Correction and Rehabilitation,COR 42 DO Director,F,67201.6164,255.96,0.0,N18
915,COR,Correction and Rehabilitation,COR 42 DO Professional Standards Unit,M,126207.0,0.0,10580.19,C2
916,COR,Correction and Rehabilitation,COR 42 DO Professional Standards Unit,M,89645.0,3365.75,0.0,C6
917,COR,Correction and Rehabilitation,COR 42 DS Detention Services,M,50421.0,0.0,0.0,5
918,COR,Correction and Rehabilitation,COR 42 DS Detention Services,M,155975.95,0.0,0.0,M2
919,COR,Correction and Rehabilitation,COR 42 DS Facility Operations Management,M,69442.0,0.0,4564.65,13
920,COR,Correction and Rehabilitation,COR 42 DS Facility Operations Management,M,143086.55,727.74,984.48,M3
921,COR,Correction and Rehabilitation,COR 42 DS Food Services,F,78947.0,0.0,3732.58,16
922,COR,Correction and Rehabilitation,COR 42 DS Food Services,M,76293.7071,22737.68,0.0,18
923,COR,Correction and Rehabilitation,COR 42 DS Food Services,F,86103.0,8019.09,4076.04,18
924,COR,Correction and Rehabilitation,COR 42 DS Food Services,M,100220.9993,16399.29,0.0,N22
925,COR,Correction and Rehabilitation,COR 42 DS Food Services,M,86103.0,16227.18,4076.04,18
926,COR,Correction and Rehabilitation,COR 42 DS Food Services,M,86103.0,0.0,647.12,18
927,COR,Correction and Rehabilitation,COR 42 DS Food Services,F,102682.0,15718.35,4378.64,N22
928,COR,Correction and Rehabilitation,COR 42 DS Food Services,M,83926.7789,19367.59,0.0,18
929,COR,Correction and Rehabilitation,COR 42 DS Food Services,M,76292.851,11710.45,0.0,18
930,COR,Correction and Rehabilitation,COR 42 DS Food Services,F,86103.0,25659.33,4076.04,18
931,COR,Correction and Rehabilitation,COR 42 DS Food Services,M,73871.266,13528.41,0.0,18
932,COR,Correction and Rehabilitation,COR 42 DS Food Services,M,73871.266,11114.09,0.0,18
933,COR,Correction and Rehabilitation,COR 42 DS Food Services,M,70493.8255,20492.7,0.0,18
934,COR,Correction and Rehabilitation,COR 42 DS Food Services,M,68110.0513,21266.91,0.0,18
935,COR,Correction and Rehabilitation,COR 42 DS Food Services,M,52453.0,0.0,0.0,18
936,COR,Correction and Rehabilitation,COR 42 DS Food Services,F,62239.5909,8831.47,0.0,18
937,COR,Correction and Rehabilitation,COR 42 DS Food Services,F,109820.6731,0.0,0.0,N26
938,COR,Correction and Rehabilitation,COR 42 DS Food Services,F,58609.3694,10492.55,0.0,18
939,COR,Correction and Rehabilitation,COR 42 DS Food Services,F,57833.0,13088.65,0.0,18
940,COR,Correction and Rehabilitation,COR 42 DS Food Services,F,54288.855,11388.17,0.0,17
941,COR,Correction and Rehabilitation,COR 42 DS Food Services,F,71333.0,0.0,0.0,23
942,COR,Correction and Rehabilitation,COR 42 DS Gang Intelligence,M,95927.0,31218.72,4971.71,C5
943,COR,Correction and Rehabilitation,COR 42 DS Gang Intelligence,M,105345.0,29986.39,1843.66,C6
944,COR,Correction and Rehabilitation,COR 42 DS Health Services,F,112267.0,40605.58,5332.31,24
945,COR,Correction and Rehabilitation,COR 42 DS Health Services,F,86103.0,1279.14,608.73,18
946,COR,Correction and Rehabilitation,COR 42 DS Health Services,F,112267.0,39842.24,5332.31,24
947,COR,Correction and Rehabilitation,COR 42 DS Health Services,F,112267.0,86207.78,1824.42,24
948,COR,Correction and Rehabilitation,COR 42 DS Health Services,F,132743.05,0.0,0.0,M3
949,COR,Correction and Rehabilitation,COR 42 DS Health Services,M,112267.0,0.0,0.0,24
950,COR,Correction and Rehabilitation,COR 42 DS Health Services,F,112267.0,92823.93,1824.42,24
951,COR,Correction and Rehabilitation,COR 42 DS Health Services,M,112267.0,50384.64,5332.31,24
952,COR,Correction and Rehabilitation,COR 42 DS Health Services,F,86103.0,2980.97,1399.19,18
953,COR,Correction and Rehabilitation,COR 42 DS Health Services,F,112267.0,5996.62,5091.23,24
954,COR,Correction and Rehabilitation,COR 42 DS Health Services,F,122842.0,0.0,5246.26,N26
955,COR,Correction and Rehabilitation,COR 42 DS Health Services,F,112267.0,12460.22,5332.31,24
956,COR,Correction and Rehabilitation,COR 42 DS Health Services,F,97229.5166,31876.67,0.0,24
957,COR,Correction and Rehabilitation,COR 42 DS Health Services,F,117406.3065,0.0,0.0,N25
958,COR,Correction and Rehabilitation,COR 42 DS Health Services,M,86103.0,7360.1,0.0,18
959,COR,Correction and Rehabilitation,COR 42 DS Health Services,M,109910.1555,36.73,0.0,24
960,COR,Correction and Rehabilitation,COR 42 DS Health Services,M,96651.5206,21424.97,0.0,24
961,COR,Correction and Rehabilitation,COR 42 DS Health Services,F,96798.0117,38411.28,0.0,24
962,COR,Correction and Rehabilitation,COR 42 DS Health Services,F,95410.564,26849.6,0.0,24
963,COR,Correction and Rehabilitation,COR 42 DS Health Services,F,77309.6709,0.0,0.0,24
964,COR,Correction and Rehabilitation,COR 42 DS Health Services,M,83093.6415,0.0,0.0,24
965,COR,Correction and Rehabilitation,COR 42 DS Health Services,F,75203.3381,0.0,0.0,24
966,COR,Correction and Rehabilitation,COR 42 DS Health Services,F,65908.975,2815.26,0.0,13
967,COR,Correction and Rehabilitation,COR 42 DS Health Services,F,100551.285,13850.64,0.0,24
968,COR,Correction and Rehabilitation,COR 42 DS Health Services,F,88732.62,23283.53,0.0,24
969,COR,Correction and Rehabilitation,COR 42 DS Health Services,F,88732.62,39424.94,0.0,24
970,COR,Correction and Rehabilitation,COR 42 DS Health Services,F,138698.82,0.0,0.0,M2
971,COR,Correction and Rehabilitation,COR 42 DS Health Services,F,84577.095,4416.95,0.0,24
972,COR,Correction and Rehabilitation,COR 42 DS Health Services,F,80936.0,0.0,0.0,24
973,COR,Correction and Rehabilitation,COR 42 DS Health Services,F,84717.0,6828.16,0.0,24
974,COR,Correction and Rehabilitation,COR 42 DS Health Services,F,85143.45,8771.9,0.0,24
975,COR,Correction and Rehabilitation,COR 42 DS Health Services,F,64333.0,185.58,0.0,16
976,COR,Correction and Rehabilitation,COR 42 DS Health Services,F,111333.0,0.0,0.0,26
977,COR,Correction and Rehabilitation,COR 42 DS Health Services,F,81209.0,7953.2,0.0,21
978,COR,Correction and Rehabilitation,COR 42 DS Health Services,F,90852.0,14753.0,0.0,24
979,COR,Correction and Rehabilitation,COR 42 DS Health Services,F,86792.0,1951.01,0.0,24
980,COR,Correction and Rehabilitation,COR 42 DS Inmate Records,M,82436.0,5476.3,6100.1,17
981,COR,Correction and Rehabilitation,COR 42 DS Inmate Records,M,82436.0,12970.05,2516.69,17
982,COR,Correction and Rehabilitation,COR 42 DS Inmate Records,F,82436.0,10668.49,3899.76,17
983,COR,Correction and Rehabilitation,COR 42 DS Inmate Records,M,81295.8395,7477.06,0.0,17
984,COR,Correction and Rehabilitation,COR 42 DS Inmate Records,F,82436.0,7680.24,3155.03,17
985,COR,Correction and Rehabilitation,COR 42 DS Inmate Records,F,78488.8861,6611.89,0.0,N23
986,COR,Correction and Rehabilitation,COR 42 DS Inmate Records,F,92867.0,3462.52,4622.79,17
987,COR,Correction and Rehabilitation,COR 42 DS Inmate Records,F,82436.0,2922.06,3899.76,17
988,COR,Correction and Rehabilitation,COR 42 DS Inmate Records,F,60681.6598,0.0,0.0,16
989,COR,Correction and Rehabilitation,COR 42 DS Inmate Records,M,69742.6322,3001.41,0.0,17
990,COR,Correction and Rehabilitation,COR 42 DS Inmate Records,F,78749.1199,11088.76,0.0,N23
991,COR,Correction and Rehabilitation,COR 42 DS Inmate Records,F,56032.002,2789.71,0.0,17
992,COR,Correction and Rehabilitation,COR 42 DS Inmate Records,F,54137.2,5742.64,0.0,17
993,COR,Correction and Rehabilitation,COR 42 DS Inmate Records,F,98367.0,0.0,0.0,M3
994,COR,Correction and Rehabilitation,COR 42 DS Intake Classification and Re-Entry Services,F,120453.1061,0.0,0.0,N26
995,COR,Correction and Rehabilitation,COR 42 DS Intake Classification and Re-Entry Services,F,89948.0,2890.87,1664.36,19
996,COR,Correction and Rehabilitation,COR 42 DS Intake Classification and Re-Entry Services,F,88315.4978,0.0,0.0,24
997,COR,Correction and Rehabilitation,COR 42 DS Intake Classification and Re-Entry Services,F,97648.938,3237.25,0.0,24
998,COR,Correction and Rehabilitation,COR 42 DS Intake Classification and Re-Entry Services,F,83569.99,0.0,0.0,22
999,COR,Correction and Rehabilitation,COR 42 DS Intake Classification and Re-Entry Services,F,93494.655,5856.4,0.0,24
1000,COR,Correction and Rehabilitation,COR 42 DS MCCF Case Managers Unit 1,F,117424.0,0.0,5013.3,N25
1001,COR,Correction and Rehabilitation,COR 42 DS MCCF Case Managers Unit 1,M,102682.0,0.0,4872.16,22
1002,COR,Correction and Rehabilitation,COR 42 DS MCCF Case Managers Unit 1,F,110986.2094,400.89,0.0,24
1003,COR,Correction and Rehabilitation,COR 42 DS MCCF Case Managers Unit 1,M,98942.8,0.0,0.0,22
1004,COR,Correction and Rehabilitation,COR 42 DS MCCF Case Managers Unit 2,M,78883.0259,3410.22,0.0,19
1005,COR,Correction and Rehabilitation,COR 42 DS MCCF Case Managers Unit 2,F,87845.3489,2742.74,0.0,24
1006,COR,Correction and Rehabilitation,COR 42 DS MCCF Case Managers Unit 2,M,79847.1727,0.0,0.0,22
1007,COR,Correction and Rehabilitation,COR 42 DS MCCF Case Managers Unit 3,F,117424.0,0.0,5013.3,N25
1008,COR,Correction and Rehabilitation,COR 42 DS MCCF Case Managers Unit 3,F,102682.0,0.0,4872.16,22
1009,COR,Correction and Rehabilitation,COR 42 DS MCCF Case Managers Unit 3,F,88966.8144,0.0,0.0,22
1010,COR,Correction and Rehabilitation,COR 42 DS MCCF Case Managers Unit 3,F,87632.6728,0.0,0.0,24
1011,COR,Correction and Rehabilitation,COR 42 DS MCCF Case Managers Unit 3,F,70444.4148,0.0,0.0,22
1012,COR,Correction and Rehabilitation,COR 42 DS MCCF Case Managers Unit 3,F,71836.8,906.64,0.0,22
1013,COR,Correction and Rehabilitation,COR 42 DS MCCF Case Managers Unit 3,F,58263.0,3854.59,0.0,19
1014,COR,Correction and Rehabilitation,COR 42 DS MCCF Custody and Security,F,147496.05,0.0,0.0,M3
1015,COR,Correction and Rehabilitation,COR 42 DS MCCF Custody and Security,F,115279.0,34613.26,6052.92,C1
1016,COR,Correction and Rehabilitation,COR 42 DS MCCF Custody and Security,F,66995.7502,0.0,0.0,16
1017,COR,Correction and Rehabilitation,COR 42 DS MCCF Custody and Security,M,54090.0,24407.29,0.0,C3
1018,COR,Correction and Rehabilitation,COR 42 DS MCCF Custody and Security,M,54090.0,29963.66,0.0,C3
1019,COR,Correction and Rehabilitation,COR 42 DS MCCF Educational Services,F,87187.0,0.0,0.0,23
1020,COR,Correction and Rehabilitation,COR 42 DS MCCF Facilities Maintenance,M,86103.0,24704.76,875.04,18
1021,COR,Correction and Rehabilitation,COR 42 DS MCCF Facilities Maintenance,M,95927.0,8414.88,4971.71,C5
1022,COR,Correction and Rehabilitation,COR 42 DS MCCF Unit 1 Security,F,126207.0,545.81,6633.5,C2
1023,COR,Correction and Rehabilitation,COR 42 DS MCCF Unit 1 Security,M,105345.0,46689.69,5525.51,C6
1024,COR,Correction and Rehabilitation,COR 42 DS MCCF Unit 1 Security,M,95927.0,54809.78,4958.5,C5
1025,COR,Correction and Rehabilitation,COR 42 DS MCCF Unit 1 Security,F,95927.0,6793.38,645.7,C5
1026,COR,Correction and Rehabilitation,COR 42 DS MCCF Unit 1 Security,F,95927.0,89578.28,4506.65,C5
1027,COR,Correction and Rehabilitation,COR 42 DS MCCF Unit 1 Security,M,95604.0,10328.39,0.0,C6
1028,COR,Correction and Rehabilitation,COR 42 DS MCCF Unit 1 Security,F,104831.4426,11153.78,0.0,C1
1029,COR,Correction and Rehabilitation,COR 42 DS MCCF Unit 1 Security,M,87094.0,17238.01,0.0,C5
1030,COR,Correction and Rehabilitation,COR 42 DS MCCF Unit 1 Security,M,77228.0,2925.92,0.0,C4
1031,COR,Correction and Rehabilitation,COR 42 DS MCCF Unit 1 Security,M,77228.0,84243.88,0.0,C4
1032,COR,Correction and Rehabilitation,COR 42 DS MCCF Unit 1 Security,M,81701.0,37139.31,0.0,C5
1033,COR,Correction and Rehabilitation,COR 42 DS MCCF Unit 1 Security,M,89645.0,55768.54,0.0,C6
1034,COR,Correction and Rehabilitation,COR 42 DS MCCF Unit 1 Security,M,86817.0,39359.26,0.0,C6
1035,COR,Correction and Rehabilitation,COR 42 DS MCCF Unit 1 Security,F,76668.0,47316.28,0.0,C5
1036,COR,Correction and Rehabilitation,COR 42 DS MCCF Unit 1 Security,F,74278.0,50.46,0.0,C5
1037,COR,Correction and Rehabilitation,COR 42 DS MCCF Unit 1 Security,M,68072.0,17881.61,0.0,C4
1038,COR,Correction and Rehabilitation,COR 42 DS MCCF Unit 1 Security,F,74278.0,17554.37,0.0,C5
1039,COR,Correction and Rehabilitation,COR 42 DS MCCF Unit 1 Security,M,71968.0,4488.1,0.0,C5
1040,COR,Correction and Rehabilitation,COR 42 DS MCCF Unit 1 Security,M,74278.0,16070.39,0.0,C5
1041,COR,Correction and Rehabilitation,COR 42 DS MCCF Unit 1 Security,F,74278.0,1136.13,0.0,C5
1042,COR,Correction and Rehabilitation,COR 42 DS MCCF Unit 1 Security,M,74278.0,42100.14,0.0,C5
1043,COR,Correction and Rehabilitation,COR 42 DS MCCF Unit 1 Security,M,71968.0,34840.87,0.0,C5
1044,COR,Correction and Rehabilitation,COR 42 DS MCCF Unit 1 Security,M,65974.0,10275.5,0.0,C4
1045,COR,Correction and Rehabilitation,COR 42 DS MCCF Unit 1 Security,M,69738.0,83413.62,0.0,C5
1046,COR,Correction and Rehabilitation,COR 42 DS MCCF Unit 1 Security,M,69738.0,41780.13,0.0,C5
1047,COR,Correction and Rehabilitation,COR 42 DS MCCF Unit 1 Security,M,67582.0,13547.58,0.0,C5
1048,COR,Correction and Rehabilitation,COR 42 DS MCCF Unit 1 Security,M,67582.0,64495.8,0.0,C5
1049,COR,Correction and Rehabilitation,COR 42 DS MCCF Unit 1 Security,M,69738.0,42463.41,0.0,C5
1050,COR,Correction and Rehabilitation,COR 42 DS MCCF Unit 1 Security,M,67582.0,15993.93,0.0,C5
1051,COR,Correction and Rehabilitation,COR 42 DS MCCF Unit 1 Security,M,67582.0,81694.89,0.0,C5
1052,COR,Correction and Rehabilitation,COR 42 DS MCCF Unit 1 Security,M,67582.0,41003.44,0.0,C5
1053,COR,Correction and Rehabilitation,COR 42 DS MCCF Unit 1 Security,F,63486.0,30351.15,0.0,C5
1054,COR,Correction and Rehabilitation,COR 42 DS MCCF Unit 1 Security,M,54090.0,8345.9,0.0,C3
1055,COR,Correction and Rehabilitation,COR 42 DS MCCF Unit 1 Security,M,60092.0,15652.53,0.0,C4
1056,COR,Correction and Rehabilitation,COR 42 DS MCCF Unit 1 Security,M,60092.0,39366.65,0.0,C4
1057,COR,Correction and Rehabilitation,COR 42 DS MCCF Unit 1 Security,M,60092.0,38814.14,0.0,C4
1058,COR,Correction and Rehabilitation,COR 42 DS MCCF Unit 1 Security,F,65500.0,47782.48,0.0,C5
1059,COR,Correction and Rehabilitation,COR 42 DS MCCF Unit 1 Security,M,60092.0,60860.55,0.0,C4
1060,COR,Correction and Rehabilitation,COR 42 DS MCCF Unit 1 Security,M,60092.0,38026.55,0.0,C4
1061,COR,Correction and Rehabilitation,COR 42 DS MCCF Unit 1 Security,F,60092.0,42305.53,0.0,C4
1062,COR,Correction and Rehabilitation,COR 42 DS MCCF Unit 1 Security,M,58263.0,33809.44,0.0,C4
1063,COR,Correction and Rehabilitation,COR 42 DS MCCF Unit 1 Security,M,58263.0,99064.26,0.0,C4
1064,COR,Correction and Rehabilitation,COR 42 DS MCCF Unit 1 Security,M,58263.0,40419.92,0.0,C4
1065,COR,Correction and Rehabilitation,COR 42 DS MCCF Unit 1 Security,M,58263.0,27580.56,0.0,C4
1066,COR,Correction and Rehabilitation,COR 42 DS MCCF Unit 1 Security,F,54090.0,16473.72,0.0,C3
1067,COR,Correction and Rehabilitation,COR 42 DS MCCF Unit 1 Security,M,49757.0,0.0,0.0,C5
1068,COR,Correction and Rehabilitation,COR 42 DS MCCF Unit 1 Security,M,54090.0,9186.54,0.0,C3
1069,COR,Correction and Rehabilitation,COR 42 DS MCCF Unit 1 Security,F,54090.0,15528.59,0.0,C3
1070,COR,Correction and Rehabilitation,COR 42 DS MCCF Unit 1 Security,F,54090.0,7587.61,0.0,C3
1071,COR,Correction and Rehabilitation,COR 42 DS MCCF Unit 1 Security,M,54090.0,22586.17,0.0,C3
